Valores Confirmados;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Fecha;APORTA;;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER;
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
06-05-2010;22502,87;4,51088E+11;23952,19;4,20758E+11;21149,31;5,78576E+11;38351,25;51110882987;22120,98;4,98799E+11;;;;;;
07-05-2010;22504,37;4,51336E+11;23938,66;4,19766E+11;21147,75;5,7723E+11;38357,46;50809930390;22112;4,97214E+11;;;;;;
08-05-2010;22504,37;4,51336E+11;23938,66;4,19766E+11;21147,75;5,7723E+11;38357,46;50809930390;22112;4,97214E+11;;;;;;
09-05-2010;22504,37;4,51336E+11;23938,66;4,19766E+11;21147,75;5,7723E+11;38357,46;50809930390;22112;4,97214E+11;;;;;;
10-05-2010;22510,11;4,52662E+11;23958,22;4,21632E+11;21153,18;5,79786E+11;38415,51;50848940485;22117,69;4,9758E+11;;;;;;
11-05-2010;22548,49;4,56472E+11;24001,25;4,27389E+11;21181,93;5,90289E+11;38417,98;50798299044;22136,89;5,0247E+11;;;;;;
12-05-2010;22575,44;4,64828E+11;24030,52;4,4086E+11;21196,16;6,05803E+11;38461,02;50869284401;22170,09;5,09157E+11;;;;;;
13-05-2010;22604,12;4,79782E+11;24062,43;4,62498E+11;21218,82;6,30127E+11;38487,97;51102771572;22190,65;5,20131E+11;;;;;;
14-05-2010;22607,27;4,81479E+11;24061,53;4,77331E+11;21220,79;6,32842E+11;38500,19;51478609882;22185,13;5,25509E+11;;;;;;
15-05-2010;22607,27;4,81479E+11;24061,53;4,77331E+11;21220,79;6,32842E+11;38500,19;51478609882;22185,13;5,25509E+11;;;;;;
16-05-2010;22607,27;4,81479E+11;24061,53;4,77331E+11;21220,79;6,32842E+11;38500,19;51478609882;22185,13;5,25509E+11;;;;;;
17-05-2010;22717,74;4,86779E+11;24147,7;4,81022E+11;21307,28;6,37585E+11;38693,86;51822744892;22275,2;5,27918E+11;;;;;;
18-05-2010;22728,23;4,87665E+11;24156,8;4,81822E+11;21316,79;6,37878E+11;38709,84;51697188120;22282,99;5,28338E+11;;;;;;
19-05-2010;22735,67;4,88031E+11;24150,43;4,79106E+11;21326,21;6,37274E+11;38727,67;51743076581;22286,82;5,26504E+11;;;;;;
20-05-2010;22729,24;4,89718E+11;24146,63;4,85709E+11;21312,96;6,41656E+11;38731,04;51749812121;22295,19;5,28301E+11;;;;;;
21-05-2010;22729,24;4,89718E+11;24146,63;4,85709E+11;21312,96;6,41656E+11;38731,04;51749812121;22295,19;5,28301E+11;;;;;;
22-05-2010;22729,24;4,89718E+11;24146,63;4,85709E+11;21312,96;6,41656E+11;38731,04;51749812121;22295,19;5,28301E+11;;;;;;
23-05-2010;22729,24;4,89718E+11;24146,63;4,85709E+11;21312,96;6,41656E+11;38731,04;51749812121;22295,19;5,28301E+11;;;;;;
24-05-2010;22725,32;4,93015E+11;24145,12;4,8983E+11;21321,3;6,44837E+11;38747,29;51897442147;22294,29;5,30752E+11;;;;;;
25-05-2010;22720,8;4,93446E+11;24147,76;4,92683E+11;21320,88;6,46995E+11;38743,72;51914992812;22290,66;5,32127E+11;;;;;;
26-05-2010;22746,8;4,97965E+11;24180,2;5,01042E+11;21343,24;6,53315E+11;38791,63;52031899941;22321,18;5,3594E+11;;;;;;
27-05-2010;22762,66;5,05071E+11;24208,99;5,15851E+11;21376,29;6,69998E+11;38808,73;52118024408;22323,78;5,40442E+11;;;;;;
28-05-2010;22784,23;5,08014E+11;24207,27;5,20918E+11;21383,22;6,74674E+11;38809,59;52213823199;22321,2;5,45159E+11;;;;;;
29-05-2010;22784,23;5,08014E+11;24207,27;5,20918E+11;21383,22;6,74674E+11;38809,59;52213823199;22321,2;5,45159E+11;;;;;;
30-05-2010;22784,23;5,08014E+11;24207,27;5,20918E+11;21383,22;6,74674E+11;38809,59;52213823199;22321,2;5,45159E+11;;;;;;
31-05-2010;22812,84;5,23626E+11;24207,21;5,42054E+11;21392,71;6,93433E+11;38838,42;52259564748;22338,59;5,55978E+11;;;;;;
01-06-2010;22813,74;5,22793E+11;24192,85;5,62318E+11;21406,01;7,11425E+11;38830,81;52113929305;22345,53;5,64521E+11;;;;;;
02-06-2010;22813,14;5,39776E+11;24186,09;5,73512E+11;21413,5;7,23222E+11;38842,46;52416596176;22350,97;5,71838E+11;;;;;;
03-06-2010;22850,1;5,45269E+11;24213,62;5,84995E+11;21426,32;7,3308E+11;38882,01;53275135737;22359,1;5,75774E+11;;;;;;
04-06-2010;22861,49;5,48597E+11;24221,05;5,91046E+11;21435,74;7,39438E+11;38886,54;53495794323;22368,41;5,80629E+11;;;;;;
05-06-2010;22861,49;5,48597E+11;24221,05;5,91046E+11;21435,74;7,39438E+11;38886,54;53495794323;22368,41;5,80629E+11;;;;;;
06-06-2010;22861,49;5,48597E+11;24221,05;5,91046E+11;21435,74;7,39438E+11;38886,54;53495794323;22368,41;5,80629E+11;;;;;;
07-06-2010;22860,89;5,51903E+11;24243,86;5,96253E+11;21448,22;7,46276E+11;38924,29;53671548990;22395,63;5,84311E+11;;;;;;
08-06-2010;22858,35;5,53756E+11;24243,3;6,00193E+11;21447,5;7,50177E+11;38948,05;53914027295;22401,73;5,84173E+11;;;;;;
09-06-2010;22870,36;5,52292E+11;24257,76;6,01275E+11;21454,11;7,49877E+11;38966,69;54183062970;22413,46;5,83081E+11;;;;;;
10-06-2010;22872,73;5,55206E+11;24245,52;6,06853E+11;21449,53;7,55847E+11;38948,57;54241057206;22408,75;5,85234E+11;;;;;;
11-06-2010;22884,19;5,57555E+11;24273,96;6,10408E+11;21464,48;7,59772E+11;38969,02;54098732319;22414,57;5,88926E+11;;;;;;
12-06-2010;22884,19;5,57555E+11;24273,96;6,10408E+11;21464,48;7,59772E+11;38969,02;54098732319;22414,57;5,88926E+11;;;;;;
13-06-2010;22884,19;5,57555E+11;24273,96;6,10408E+11;21464,48;7,59772E+11;38969,02;54098732319;22414,57;5,88926E+11;;;;;;
14-06-2010;22890,46;5,58974E+11;24278,81;6,11683E+11;21473,74;7,62452E+11;38952,8;54716736961;22423,63;5,91885E+11;;;;;;
15-06-2010;22866,44;5,59496E+11;24263,49;6,17833E+11;21465,16;7,66195E+11;38927,1;54755099844;22395,85;5,9254E+11;;;;;;
16-06-2010;22879,9;5,60217E+11;24289,44;6,20243E+11;21471,83;7,67371E+11;38936,57;54924368599;22399,79;5,93839E+11;;;;;;
17-06-2010;22865,97;5,60951E+11;24266,46;6,21523E+11;21453,42;7,685E+11;38908,08;55411886368;22387,17;5,95144E+11;;;;;;
18-06-2010;22871,1;5,6101E+11;24284,45;6,21744E+11;21457,07;7,6957E+11;38919,55;55842897439;22399,17;5,95492E+11;;;;;;
19-06-2010;22871,1;5,6101E+11;24284,45;6,21744E+11;21457,07;7,6957E+11;38919,55;55842897439;22399,17;5,95492E+11;;;;;;
20-06-2010;22871,1;5,6101E+11;24284,45;6,21744E+11;21457,07;7,6957E+11;38919,55;55842897439;22399,17;5,95492E+11;;;;;;
21-06-2010;22894,89;5,60028E+11;24302,14;6,19744E+11;21465,01;7,68151E+11;38933,35;56770969939;22408,24;5,94869E+11;;;;;;
22-06-2010;22903,79;5,58634E+11;24306,17;6,17016E+11;21474,51;7,65749E+11;38938,16;56885542581;22420,14;5,92622E+11;;;;;;
23-06-2010;22906,13;5,5674E+11;24304,3;6,14564E+11;21476,16;7,60144E+11;38944,75;57040476486;22425,7;5,90866E+11;;;;;;
24-06-2010;22932,93;5,55709E+11;24346,87;6,11237E+11;21503,25;7,54079E+11;38985,64;57017555321;22457,32;5,90275E+11;;;;;;
25-06-2010;22932,69;5,53593E+11;24320,12;6,0824E+11;21473,52;7,49935E+11;38975,92;57012966913;22451,37;5,89435E+11;;;;;;
26-06-2010;22932,69;5,53593E+11;24320,12;6,0824E+11;21473,52;7,49935E+11;38975,92;57012966913;22451,37;5,89435E+11;;;;;;
27-06-2010;22932,69;5,53593E+11;24320,12;6,0824E+11;21473,52;7,49935E+11;38975,92;57012966913;22451,37;5,89435E+11;;;;;;
28-06-2010;22932,69;5,53593E+11;24320,12;6,0824E+11;21473,52;7,49935E+11;38975,92;57012966913;22451,37;5,89435E+11;;;;;;
29-06-2010;22936,84;5,5198E+11;24307,43;6,06976E+11;21461,5;7,46827E+11;38988,87;57052667638;22453,87;5,88465E+11;;;;;;
30-06-2010;22936,69;5,51188E+11;24313,89;6,06276E+11;21455,36;7,44934E+11;38997,11;57130091545;22456,51;5,8775E+11;;;;;;
01-07-2010;22944,96;5,51959E+11;24334,25;6,07669E+11;21464,33;7,42129E+11;38995,84;56934398715;22472,16;5,87188E+11;;;;;;
02-07-2010;22952,73;5,50072E+11;24343,51;6,07776E+11;21485,06;7,4155E+11;39026,62;56933003587;22494,67;5,87211E+11;;;;;;
03-07-2010;22952,73;5,50072E+11;24343,51;6,07776E+11;21485,06;7,4155E+11;39026,62;56933003587;22494,67;5,87211E+11;;;;;;
04-07-2010;22952,73;5,50072E+11;24343,51;6,07776E+11;21485,06;7,4155E+11;39026,62;56933003587;22494,67;5,87211E+11;;;;;;
05-07-2010;22946,18;5,513E+11;24332,69;6,12517E+11;21491,31;7,43085E+11;39019,35;56928319027;22493,08;5,88931E+11;;;;;;
06-07-2010;22953,82;5,53152E+11;24329,59;6,15529E+11;21495,3;7,47158E+11;39022,6;57746226030;22490,7;5,91221E+11;;;;;;
07-07-2010;22963,35;5,54523E+11;24352,52;6,20211E+11;21507,07;7,49161E+11;39041,74;57716593597;22504,66;5,94618E+11;;;;;;
08-07-2010;22999,74;5,57985E+11;24410,62;6,23738E+11;21535,73;7,50302E+11;39085,7;57787693870;22516,01;5,94812E+11;;;;;;
09-07-2010;23022,52;5,59755E+11;24441,52;6,25766E+11;21553,48;7,51474E+11;39085,41;57968165240;22537,01;5,93552E+11;;;;;;
10-07-2010;23022,52;5,59755E+11;24441,52;6,25766E+11;21553,48;7,51474E+11;39085,41;57968165240;22537,01;5,93552E+11;;;;;;
11-07-2010;23022,52;5,59755E+11;24441,52;6,25766E+11;21553,48;7,51474E+11;39085,41;57968165240;22537,01;5,93552E+11;;;;;;
12-07-2010;23037,29;5,59205E+11;24455,9;6,2483E+11;21563,07;7,50551E+11;39105,34;58050964403;22546,44;5,92931E+11;;;;;;
13-07-2010;23045,76;5,58385E+11;24468,55;6,23351E+11;21574,05;7,50569E+11;39125,19;58083093984;22552,29;5,92375E+11;;;;;;
14-07-2010;23053,87;5,58466E+11;24476,13;6,23301E+11;21590,38;7,49855E+11;39134,46;58252361759;22557,03;5,92141E+11;;;;;;
15-07-2010;23105,47;5,58877E+11;24500,21;6,24771E+11;21611,16;7,46694E+11;39192,58;57730379151;22592,36;5,91961E+11;;;;;;
16-07-2010;23105,47;5,58877E+11;24500,21;6,24771E+11;21611,16;7,46694E+11;39192,58;57730379151;22592,36;5,91961E+11;;;;;;
17-07-2010;23105,47;5,58877E+11;24500,21;6,24771E+11;21611,16;7,46694E+11;39192,58;57730379151;22592,36;5,91961E+11;;;;;;
18-07-2010;23105,47;5,58877E+11;24500,21;6,24771E+11;21611,16;7,46694E+11;39192,58;57730379151;22592,36;5,91961E+11;;;;;;
19-07-2010;23089,99;5,58357E+11;24495,53;6,23542E+11;21603,81;7,44739E+11;39185,92;57775390728;22577,75;5,90853E+11;;;;;;
20-07-2010;23098;5,56552E+11;24510,51;6,1803E+11;21613,24;7,40771E+11;39200,22;57940296041;22581,13;5,88658E+11;;;;;;
21-07-2010;23104,51;5,5811E+11;24522,69;6,14067E+11;21616,84;7,36088E+11;39219,83;58390531340;22592,72;5,87279E+11;;;;;;
22-07-2010;23077,37;5,55844E+11;24508,4;6,11587E+11;21613,85;7,31179E+11;39203,48;58388668246;22569,59;5,86339E+11;;;;;;
23-07-2010;23064,4;5,54927E+11;24490,63;6,10718E+11;21591,12;7,3019E+11;39180,03;58346337032;22567,83;5,84221E+11;;;;;;
24-07-2010;23064,4;5,54927E+11;24490,63;6,10718E+11;21591,12;7,3019E+11;39180,03;58346337032;22567,83;5,84221E+11;;;;;;
25-07-2010;23064,4;5,54927E+11;24490,63;6,10718E+11;21591,12;7,3019E+11;39180,03;58346337032;22567,83;5,84221E+11;;;;;;
26-07-2010;23085,13;5,53754E+11;24499,58;6,09508E+11;21611,97;7,29411E+11;39215,29;58475239381;22586,71;5,8398E+11;;;;;;
27-07-2010;23094,94;5,52231E+11;24509,47;6,08246E+11;21607,91;7,28142E+11;39221,1;58292430219;22593,55;5,8386E+11;;;;;;
28-07-2010;23102,39;5,50775E+11;24521,42;6,0729E+11;21611,68;7,26367E+11;39233,76;58408899678;22603,49;5,83598E+11;;;;;;
29-07-2010;23131,68;5,48381E+11;24570,27;6,05399E+11;21652,09;7,23422E+11;39279,77;58479451628;22640,08;5,84066E+11;;;;;;
30-07-2010;23194,38;5,48025E+11;24614,96;6,03107E+11;21709,09;7,21884E+11;39371,71;58571918996;22695,03;5,82676E+11;;;;;;
31-07-2010;23194,38;5,48025E+11;24614,96;6,03107E+11;21709,09;7,21884E+11;39371,71;58571918996;22695,03;5,82676E+11;;;;;;
01-08-2010;23194,38;5,48025E+11;24614,96;6,03107E+11;21709,09;7,21884E+11;39371,71;58571918996;22695,03;5,82676E+11;;;;;;
02-08-2010;23211,44;5,48991E+11;24658,59;5,9818E+11;21750,45;7,17861E+11;39395,69;58163547356;22720,39;5,79846E+11;;;;;;
03-08-2010;23220,19;5,43253E+11;24653,83;5,95004E+11;21751,44;7,15327E+11;39400,59;58796868917;22721,03;5,78533E+11;;;;;;
04-08-2010;23202,62;5,40401E+11;24616,71;5,90916E+11;21733,72;7,12158E+11;39380,79;58767641331;22695,98;5,76785E+11;;;;;;
05-08-2010;23210,84;5,38809E+11;24624,52;5,8577E+11;21738,21;7,07504E+11;39383,78;58827343260;22700,11;5,76898E+11;;;;;;
06-08-2010;23216,98;5,35918E+11;24640,04;5,81263E+11;21741,62;7,02735E+11;39408,01;58744360329;22696,35;5,74232E+11;;;;;;
07-08-2010;23216,98;5,35918E+11;24640,04;5,81263E+11;21741,62;7,02735E+11;39408,01;58744360329;22696,35;5,74232E+11;;;;;;
08-08-2010;23216,98;5,35918E+11;24640,04;5,81263E+11;21741,62;7,02735E+11;39408,01;58744360329;22696,35;5,74232E+11;;;;;;
09-08-2010;23227,58;5,33737E+11;24651,56;5,7851E+11;21758,81;7,00474E+11;39439,89;58597202104;22717,63;5,73044E+11;;;;;;
10-08-2010;23247,64;5,32672E+11;24676,53;5,76074E+11;21779,29;6,98837E+11;39456,76;58528914422;22735,56;5,71584E+11;;;;;;
11-08-2010;23272,02;5,31532E+11;24715,43;5,72806E+11;21816,24;6,96418E+11;39483,87;58504973529;22777,18;5,7108E+11;;;;;;
12-08-2010;23253,92;5,28796E+11;24714,22;5,67169E+11;21813,53;6,91961E+11;39492,87;58522876347;22769,82;5,69592E+11;;;;;;
13-08-2010;23254,42;5,27008E+11;24713,95;5,63821E+11;21809,92;6,8776E+11;39479,2;58354278817;22755,47;5,64579E+11;;;;;;
14-08-2010;23254,42;5,27008E+11;24713,95;5,63821E+11;21809,92;6,8776E+11;39479,2;58354278817;22755,47;5,64579E+11;;;;;;
15-08-2010;23254,42;5,27008E+11;24713,95;5,63821E+11;21809,92;6,8776E+11;39479,2;58354278817;22755,47;5,64579E+11;;;;;;
16-08-2010;23291,1;5,25232E+11;24731,17;5,60842E+11;21834,8;6,84501E+11;39521,4;57987377816;22777,02;5,62142E+11;;;;;;
17-08-2010;23296,81;5,27953E+11;24745,24;5,61911E+11;21847,12;6,8394E+11;39528,94;58144239280;22793,83;5,64793E+11;;;;;;
18-08-2010;23308,01;5,29407E+11;24768,49;5,63697E+11;21857,53;6,85325E+11;39553,38;58217826074;22814,95;5,66014E+11;;;;;;
19-08-2010;23376,52;5,30023E+11;24819,76;5,67188E+11;21965,31;6,87637E+11;39594,25;58119847497;22865,19;5,67813E+11;;;;;;
20-08-2010;23385,62;5,30984E+11;24836,1;5,69077E+11;21967,78;6,87841E+11;39602,24;58119300390;22871,03;5,67921E+11;;;;;;
21-08-2010;23385,62;5,30984E+11;24836,1;5,69077E+11;21967,78;6,87841E+11;39602,24;58119300390;22871,03;5,67921E+11;;;;;;
22-08-2010;23385,62;5,30984E+11;24836,1;5,69077E+11;21967,78;6,87841E+11;39602,24;58119300390;22871,03;5,67921E+11;;;;;;
23-08-2010;23405,89;5,29913E+11;24840,44;5,68575E+11;21984,45;6,87601E+11;39622,24;58017733684;22872,26;5,67136E+11;;;;;;
24-08-2010;23416,27;5,29706E+11;24830,16;5,66362E+11;21968,46;6,86327E+11;39586,82;57946624448;22856,48;5,66423E+11;;;;;;
25-08-2010;23414,32;5,2992E+11;24833,09;5,65972E+11;21973,81;6,85036E+11;39587,6;57878551643;22863,19;5,65442E+11;;;;;;
26-08-2010;23419,69;5,30546E+11;24847,63;5,66255E+11;21981,86;6,85545E+11;39605,88;57865572097;22893,09;5,65798E+11;;;;;;
27-08-2010;23467,05;5,31875E+11;24902,11;5,66962E+11;22061,64;6,87809E+11;39635,76;57778085494;22918,37;5,64841E+11;;;;;;
28-08-2010;23467,05;5,31875E+11;24902,11;5,66962E+11;22061,64;6,87809E+11;39635,76;57778085494;22918,37;5,64841E+11;;;;;;
29-08-2010;23467,05;5,31875E+11;24902,11;5,66962E+11;22061,64;6,87809E+11;39635,76;57778085494;22918,37;5,64841E+11;;;;;;
30-08-2010;23486,13;5,33063E+11;24921,58;5,682E+11;22074,26;6,89084E+11;39659,03;57600132702;22935,21;5,65444E+11;;;;;;
31-08-2010;23570,77;5,37022E+11;24960,86;5,6971E+11;22151,3;6,92538E+11;39768,76;57709238637;23018,86;5,69092E+11;;;;;;
;;;;;;;;;;;;;;;;
Valores Confirmados;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;;;;
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;;;;
01-09-2010;23589,27;5,36829E+11;24981,05;5,70371E+11;22165,24;6,94414E+11;24149,46;8839428;39800,11;57049630728;23030,08;5,6733E+11;;;;
02-09-2010;23605,57;5,40336E+11;24990,93;5,74545E+11;22186,31;6,95926E+11;24185,27;8852536;39820,1;57275747006;23035,8;5,67346E+11;;;;
03-09-2010;23618,15;5,40988E+11;24988,64;5,75225E+11;22191;6,96917E+11;24192,91;8855571;39799,5;57297644048;23032,31;5,66811E+11;;;;
04-09-2010;23618,15;5,40988E+11;24988,64;5,75225E+11;22191;6,96917E+11;24192,91;8855571;39799,5;57297644048;23032,31;5,66811E+11;;;;
05-09-2010;23618,15;5,40988E+11;24988,64;5,75225E+11;22191;6,96917E+11;24192,91;8855571;39799,5;57297644048;23032,31;5,66811E+11;;;;
06-09-2010;23630,04;5,41264E+11;24988,66;5,76603E+11;22187,36;6,974E+11;24203,05;8859286;39813,01;57363221997;23026,87;5,67943E+11;;;;
07-09-2010;23580,44;5,3967E+11;24939,68;5,74065E+11;22077,74;6,93636E+11;24209,25;8861554;39785,27;57223835144;22972,43;5,66152E+11;;;;
08-09-2010;23565,96;5,39599E+11;24920,01;5,70002E+11;22078,32;6,91029E+11;24211,02;8862202;39780,83;57325177517;22981,92;5,65332E+11;;;;
09-09-2010;23565,99;5,38454E+11;24911,09;5,66214E+11;22091,85;6,89873E+11;24217,01;8864396;39772,41;57151415960;22993,11;5,64203E+11;;;;
10-09-2010;23532,95;5,35581E+11;24854,64;5,62232E+11;22056,74;6,8704E+11;24221,75;8866131;39704,81;56792796706;22953,98;5,61459E+11;;;;
11-09-2010;23532,95;5,35581E+11;24854,64;5,62232E+11;22056,74;6,8704E+11;24221,75;8866131;39704,81;56792796706;22953,98;5,61459E+11;;;;
12-09-2010;23532,95;5,35581E+11;24854,64;5,62232E+11;22056,74;6,8704E+11;24221,75;8866131;39704,81;56792796706;22953,98;5,61459E+11;;;;
13-09-2010;23534,09;5,34804E+11;24857,34;5,61178E+11;22062,86;6,86989E+11;24244,05;8874293;39692,83;56691060106;22940,18;5,59264E+11;;;;
14-09-2010;23530,61;5,34527E+11;24846,37;5,60208E+11;22060,5;6,86341E+11;24244,26;8874369;39679,14;56704813915;22935,76;5,57613E+11;;;;
15-09-2010;23431,69;5,32321E+11;24769,11;5,57458E+11;21956,67;6,80134E+11;24371,79;8921050;39539,95;55968746071;22853,53;5,51957E+11;;;;
16-09-2010;23428,76;5,30641E+11;24750,78;5,53969E+11;21948,86;6,76591E+11;24378,26;8923418;39517,93;56055668589;22845,61;5,50719E+11;;;;
17-09-2010;23428,76;5,30641E+11;24750,78;5,53969E+11;21948,86;6,76591E+11;24378,26;8923418;39517,93;56055668589;22845,61;5,50719E+11;;;;
18-09-2010;23428,76;5,30641E+11;24750,78;5,53969E+11;21948,86;6,76591E+11;24378,26;8923418;39517,93;56055668589;22845,61;5,50719E+11;;;;
19-09-2010;23428,76;5,30641E+11;24750,78;5,53969E+11;21948,86;6,76591E+11;24378,26;8923418;39517,93;56055668589;22845,61;5,50719E+11;;;;
20-09-2010;23428,76;5,30641E+11;24750,78;5,53969E+11;21948,86;6,76591E+11;24378,26;8923418;39517,93;56055668589;22845,61;5,50719E+11;;;;
21-09-2010;23439,3;5,30644E+11;24771,28;5,52784E+11;21960,31;6,73249E+11;24392,44;8928607;39544;56239319693;22852,54;5,50712E+11;;;;
22-09-2010;23440,63;5,30246E+11;24770,29;5,55208E+11;21958,06;6,71998E+11;24378,31;8923435;39536,18;56139224549;22853,59;5,50721E+11;;;;
23-09-2010;23452,41;5,30025E+11;24776,29;5,5485E+11;21978,99;6,71886E+11;24415,21;9000179;39528,04;56270505772;22873,19;5,50809E+11;;;;
24-09-2010;23456,34;5,29967E+11;24761,8;5,51691E+11;21977,1;6,699E+11;24401,89;9426938;39513,92;55944081346;22862,89;5,50139E+11;;;;
25-09-2010;23456,34;5,29967E+11;24761,8;5,51691E+11;21977,1;6,699E+11;24401,89;9426938;39513,92;55944081346;22862,89;5,50139E+11;;;;
26-09-2010;23456,34;5,29967E+11;24761,8;5,51691E+11;21977,1;6,699E+11;24401,89;9426938;39513,92;55944081346;22862,89;5,50139E+11;;;;
27-09-2010;23434,39;5,29066E+11;24742,09;5,49839E+11;21950,58;6,68346E+11;24406,91;9512595;39487,9;55897438403;22839,31;5,49807E+11;;;;
28-09-2010;23444,14;5,29601E+11;24749,03;5,48493E+11;21973,89;6,68256E+11;24415,06;9801671;39489,12;55742048637;22852,14;5,50415E+11;;;;
29-09-2010;23434,17;5,27925E+11;24743,73;5,47868E+11;21960,46;6,67897E+11;24421,18;9804127;39469,35;55706985074;22839,95;5,50649E+11;;;;
30-09-2010;23295,87;5,22931E+11;24631,43;5,43183E+11;21872,85;6,63369E+11;24333,26;9768830;39363,82;55332034841;22749,4;5,47743E+11;;;;
01-10-2010;23251,22;5,21019E+11;24575,93;5,39715E+11;21822,72;6,5988E+11;24380,2;26747273;39299,44;54625671547;22697,78;5,43265E+11;;;;
02-10-2010;23251,22;5,21019E+11;24575,93;5,39715E+11;21822,72;6,5988E+11;24380,2;26747273;39299,44;54625671547;22697,78;5,43265E+11;;;;
03-10-2010;23251,22;5,21019E+11;24575,93;5,39715E+11;21822,72;6,5988E+11;24380,2;26747273;39299,44;54625671547;22697,78;5,43265E+11;;;;
04-10-2010;23250,77;5,20905E+11;24582,68;5,38649E+11;21818,5;6,58633E+11;24385,73;26753344;39286,93;54534242734;22703,02;5,431E+11;;;;
05-10-2010;23239,13;5,19335E+11;24568,33;5,36953E+11;21810,39;6,57551E+11;24378,4;88017474;39256,3;54463217518;22695,46;5,42681E+11;;;;
06-10-2010;23250,81;5,18708E+11;24594,63;5,36054E+11;21823,5;6,57201E+11;24381,64;88029171;39261,11;54703582628;22692,71;5,4256E+11;;;;
07-10-2010;23229,63;5,17036E+11;24573,56;5,33982E+11;21818,85;6,5497E+11;24399,14;71119595;39229,82;54562332735;22676,74;5,41701E+11;;;;
08-10-2010;23236,03;5,1668E+11;24586,98;5,34474E+11;21822,77;6,52804E+11;24397,93;71116053;39253,62;54537206153;22690,48;5,39839E+11;;;;
09-10-2010;23236,03;5,1668E+11;24586,98;5,34474E+11;21822,77;6,52804E+11;24397,93;71116053;39253,62;54537206153;22690,48;5,39839E+11;;;;
10-10-2010;23236,03;5,1668E+11;24586,98;5,34474E+11;21822,77;6,52804E+11;24397,93;71116053;39253,62;54537206153;22690,48;5,39839E+11;;;;
11-10-2010;23236,03;5,1668E+11;24586,98;5,34474E+11;21822,77;6,52804E+11;24397,93;71116053;39253,62;54537206153;22690,48;5,39839E+11;;;;
12-10-2010;23258,78;5,13982E+11;24612,08;5,31597E+11;21839,47;6,49731E+11;24421,84;71185761;39277,1;54562623957;22699,02;5,38484E+11;;;;
13-10-2010;23251,51;5,11135E+11;24599,88;5,27409E+11;21824,17;6,4663E+11;24399,54;71120741;39252,65;54342725282;22676,26;5,36356E+11;;;;
14-10-2010;23237,16;5,08604E+11;24584,07;5,2462E+11;21792,93;6,44717E+11;24400,26;71122864;39197,67;54193580903;22639,37;5,33848E+11;;;;
15-10-2010;23165,99;5,06564E+11;24507,9;5,21294E+11;21716,03;6,39364E+11;24419,01;72088106;39128,55;53646989484;22592,59;5,30296E+11;;;;
16-10-2010;23165,99;5,06564E+11;24507,9;5,21294E+11;21716,03;6,39364E+11;24419,01;72088106;39128,55;53646989484;22592,59;5,30296E+11;;;;
17-10-2010;23165,99;5,06564E+11;24507,9;5,21294E+11;21716,03;6,39364E+11;24419,01;72088106;39128,55;53646989484;22592,59;5,30296E+11;;;;
18-10-2010;23165,26;5,04734E+11;24520,25;5,20424E+11;21693,62;6,37512E+11;24440,33;72545488;39178,71;53510455917;22584,38;5,29939E+11;;;;
19-10-2010;23195,28;5,04401E+11;24549,92;5,20029E+11;21725,48;6,366E+11;24483,29;81822171;39217,18;53716918918;22613,24;5,29381E+11;;;;
20-10-2010;23210,07;5,03523E+11;24554,07;5,18472E+11;21754,72;6,36195E+11;24499,4;81876005;39242,59;53516180109;22621,9;5,28792E+11;;;;
21-10-2010;23248,58;5,02917E+11;24584,1;5,18695E+11;21813,23;6,36131E+11;24586,53;82585159;39254,35;53491156188;22657,95;5,29594E+11;;;;
22-10-2010;23253,32;5,01624E+11;24581,54;5,15825E+11;21815,6;6,34629E+11;24603,28;83143096;39267,98;53402029999;22672,06;5,29597E+11;;;;
23-10-2010;23253,32;5,01624E+11;24581,54;5,15825E+11;21815,6;6,34629E+11;24603,28;83143096;39267,98;53402029999;22672,06;5,29597E+11;;;;
24-10-2010;23253,32;5,01624E+11;24581,54;5,15825E+11;21815,6;6,34629E+11;24603,28;83143096;39267,98;53402029999;22672,06;5,29597E+11;;;;
25-10-2010;23271,27;5,00017E+11;24604,89;5,1359E+11;21818,02;6,32586E+11;24621,3;84195735;39287,49;53047939264;22676,16;5,28421E+11;;;;
26-10-2010;23318,92;4,99593E+11;24619,57;5,11969E+11;21820,2;6,30685E+11;24596,1;84109576;39300,81;53043222120;22683,01;5,28424E+11;;;;
27-10-2010;23332,46;4,9822E+11;24628,16;5,10381E+11;21826,92;6,29748E+11;24600,87;84904990;39322,98;53023848816;22685,54;5,27255E+11;;;;
