
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2024-10-24;61.153,87;5005581404226;63.373,50;4318379747127;58.076,14;5872576295273;61.973,40;1730782093936;97.383,87;1277553723250;57.144,16;4009464003974;62.259,19;278178881376
2024-10-25;61.346,79;5016566471885;63.541,51;4327700490966;58.260,90;5889295274041;62.161,89;1736095924140;97.712,90;1280996455484;57.327,13;4022134291271;62.463,95;279148835297
2024-10-26;61.346,79;5016566471885;63.541,51;4327700490966;58.260,90;5889295274041;62.161,89;1736095924140;97.712,90;1280996455484;57.327,13;4022134291271;62.463,95;279148835297
2024-10-27;61.346,79;5016566471885;63.541,51;4327700490966;58.260,90;5889295274041;62.161,89;1736095924140;97.712,90;1280996455484;57.327,13;4022134291271;62.463,95;279148835297
2024-10-28;61.283,53;5008047246547;63.520,85;4321829547851;58.217,70;5885578953418;62.118,37;1735052478795;97.639,07;1279857259840;57.284,32;4018759427356;62.425,32;278957630069
2024-10-29;60.866,08;4973451006755;63.084,10;4289948032598;57.809,54;5841872497762;61.711,26;1723605742048;96.963,90;1270312895122;56.888,80;3991066178521;61.994,60;277038897348
2024-10-30;60.753,80;4962950581800;62.975,39;4284869004022;57.710,90;5834314025463;61.590,09;1720097914973;96.774,42;1268475274516;56.778,57;3985441904991;61.888,44;276814300026
2024-10-31;60.753,80;4962950581800;62.975,39;4284869004022;57.710,90;5834314025463;61.590,09;1720097914973;96.774,42;1268475274516;56.778,57;3985441904991;61.888,44;276814300026
2024-11-01;60.753,80;4962950581800;62.975,39;4284869004022;57.710,90;5834314025463;61.590,09;1720097914973;96.774,42;1268475274516;56.778,57;3985441904991;61.888,44;276814300026
2024-11-02;60.753,80;4962950581800;62.975,39;4284869004022;57.710,90;5834314025463;61.590,09;1720097914973;96.774,42;1268475274516;56.778,57;3985441904991;61.888,44;276814300026
2024-11-03;60.753,80;4962950581800;62.975,39;4284869004022;57.710,90;5834314025463;61.590,09;1720097914973;96.774,42;1268475274516;56.778,57;3985441904991;61.888,44;276814300026
2024-11-04;60.771,24;4949991287600;62.987,48;4288881549095;57.705,11;5831979886553;61.578,46;1720054652694;96.782,31;1270817216233;56.806,82;3978353233336;61.881,13;278093002691
2024-11-05;60.910,00;4953454631337;63.143,03;4303641480399;57.856,10;5844732203459;61.782,90;1725662775205;97.085,78;1274331379914;56.958,47;3987467768477;62.078,36;278578644069
2024-11-06;60.921,39;4919496928950;63.162,90;4283082247539;57.888,52;5819651598433;61.807,01;1726688523448;97.173,93;1273360457117;56.980,53;3985037284468;62.134,70;278030664572
2024-11-07;60.593,18;4860397235826;62.764,65;4243125503374;57.577,88;5772972575648;61.463,57;1716228889282;96.540,93;1262929593499;56.584,37;3954999216189;61.725,44;275453532797
2024-11-08;61.016,76;4880628601253;63.205,45;4264235629666;57.977,91;5801629516628;61.872,15;1727237269861;97.213,78;1270547477546;56.979,39;3980155844157;62.149,78;277108769956
2024-11-09;61.016,76;4880628601253;63.205,45;4264235629666;57.977,91;5801629516628;61.872,15;1727237269861;97.213,78;1270547477546;56.979,39;3980155844157;62.149,78;277108769956
2024-11-10;61.016,76;4880628601253;63.205,45;4264235629666;57.977,91;5801629516628;61.872,15;1727237269861;97.213,78;1270547477546;56.979,39;3980155844157;62.149,78;277108769956
2024-11-11;61.337,85;4892031207433;63.512,15;4273550228736;58.279,51;5820145631167;62.181,84;1734709527831;97.713,54;1275111047135;57.297,13;4001027917399;62.527,22;278340309831
2024-11-12;61.325,84;4853017780890;63.486,40;4262408967466;58.273,28;5794818820290;62.144,77;1732803508752;97.668,21;1268657202654;57.259,82;3994588546259;62.491,04;277297171097
2024-11-13;60.790,87;4799869408863;62.924,55;4216684590189;57.774,83;5735361884864;61.659,91;1718904481263;96.789,15;1255919371811;56.754,74;3958301772765;61.937,22;274987282021
2024-11-14;61.001,96;4808383537094;63.174,94;4229553623211;57.981,27;5745413786198;61.890,86;1725990149890;97.112,19;1260040044002;56.964,18;3972946636740;62.137,64;276005224895
2024-11-15;60.937,89;4776709369159;63.098,93;4210990814262;57.916,15;5717693146844;61.800,84;1724488341535;97.034,36;1261667319800;56.922,14;3958016248966;62.070,32;277603593690
2024-11-16;60.937,89;4776709369159;63.098,93;4210990814262;57.916,15;5717693146844;61.800,84;1724488341535;97.034,36;1261667319800;56.922,14;3958016248966;62.070,32;277603593690
2024-11-17;60.937,89;4776709369159;63.098,93;4210990814262;57.916,15;5717693146844;61.800,84;1724488341535;97.034,36;1261667319800;56.922,14;3958016248966;62.070,32;277603593690
2024-11-18;60.796,66;4762321937782;62.990,27;4197886939507;57.792,49;5698557056871;61.669,81;1722002096895;96.824,05;1259217169589;56.785,87;3949888659342;61.911,42;277547041344
2024-11-19;61.045,69;4774973078815;63.251,91;4210191453244;58.034,37;5720077843583;61.924,92;1729598646626;97.224,30;1264507085560;57.011,71;3966045632834;62.164,53;278859739523
2024-11-20;61.285,21;4788321138022;63.498,47;4221103692504;58.275,17;5737623990280;62.153,16;1735436135065;97.607,48;1268831107837;57.243,59;3980176603433;62.414,11;279806315769
2024-11-21;61.178,50;4774255943855;63.412,81;4225640012500;58.173,52;5728558525330;62.060,95;1732628167696;97.480,19;1267120982926;57.158,76;3973377360619;62.321,24;279737756069
2024-11-22;61.292,93;4776569781627;63.509,15;4235090255709;58.267,81;5735238152116;62.163,27;1735590779891;97.646,39;1268629054765;57.271,39;3980551069046;62.435,99;280190780347
2024-11-23;61.292,93;4776569781627;63.509,15;4235090255709;58.267,81;5735238152116;62.163,27;1735590779891;97.646,39;1268629054765;57.271,39;3980551069046;62.435,99;280190780347
2024-11-24;61.292,93;4776569781627;63.509,15;4235090255709;58.267,81;5735238152116;62.163,27;1735590779891;97.646,39;1268629054765;57.271,39;3980551069046;62.435,99;280190780347
2024-11-25;61.199,52;4769636329003;63.403,92;4228553050635;58.191,18;5730517325393;62.083,87;1733656659896;97.589,84;1267555248923;57.188,66;3973206152012;62.374,62;280512082884
2024-11-26;61.581,04;4799820206159;63.786,04;4252950245505;58.534,90;5767882865326;62.436,88;1743746958706;98.179,18;1275500224239;57.538,55;3997422193816;62.773,27;282291219179
2024-11-27;61.758,71;4822273857124;64.002,35;4271684013312;58.690,26;5791995453737;62.632,29;1750090496406;98.471,16;1279587434941;57.694,87;4009074571473;62.974,49;283320871925
2024-11-28;62.273,18;4866006878649;64.538,11;4305652392909;59.178,72;5839349557529;63.110,65;1763741371732;99.270,56;1289718076283;58.159,06;4041816441930;63.473,01;285725930583
2024-11-29;62.354,31;4874220193026;64.586,36;4309894583712;59.259,23;5846499466407;63.210,39;1766538181189;99.405,09;1291185133274;58.239,77;4047591345375;63.571,26;285955839905
2024-11-30;62.354,31;4874220193026;64.586,36;4309894583712;59.259,23;5846499466407;63.210,39;1766538181189;99.405,09;1291185133274;58.239,77;4047591345375;63.571,26;285955839905
2024-12-01;62.354,31;4874220193026;64.586,36;4309894583712;59.259,23;5846499466407;63.210,39;1766538181189;99.405,09;1291185133274;58.239,77;4047591345375;63.571,26;285955839905
2024-12-02;62.742,27;4891814201083;64.999,96;4333255802598;59.641,94;5877053725154;63.573,75;1775491948757;100.026,15;1299865054392;58.611,82;4064779347336;63.971,51;288694645724
2024-12-03;62.603,02;4880270561306;64.832,57;4319797837084;59.464,87;5853356370885;63.406,60;1770398984582;99.784,13;1295395321728;58.477,05;4054272980881;63.796,33;287522299676
2024-12-04;62.625,36;4880136404758;64.849,30;4315204580217;59.508,19;5854721103829;63.426,54;1771123040040;99.809,77;1295265225758;58.484,63;4053792779548;63.809,37;287521133541
2024-12-05;62.726,43;4887085453510;64.933,37;4319819250606;59.593,97;5862576237402;63.523,44;1773687480303;99.961,66;1296872302768;58.570,42;4059966587391;63.902,79;287908439955
2024-12-06;62.657,73;4880637227315;64.855,11;4316852555306;59.518,05;5851387567546;63.490,59;1772573773200;99.850,02;1295187117809;58.504,98;4054602996454;63.837,78;287640018877
2024-12-07;62.657,73;4880637227315;64.855,11;4316852555306;59.518,05;5851387567546;63.490,59;1772573773200;99.850,02;1295187117809;58.504,98;4054602996454;63.837,78;287640018877
2024-12-08;62.657,73;4880637227315;64.855,11;4316852555306;59.518,05;5851387567546;63.490,59;1772573773200;99.850,02;1295187117809;58.504,98;4054602996454;63.837,78;287640018877
2024-12-09;62.775,76;4888872637191;64.970,83;4319262263731;59.632,47;5861868584256;63.590,54;1775626766364;100.040,46;1297833967357;58.595,11;4059437670952;63.931,54;288042776757
2024-12-10;62.752,06;4878553181438;64.964,77;4317952793504;59.605,42;5856443333460;63.584,55;1774926105009;100.040,91;1297024713923;58.576,44;4057019805438;63.912,28;287852261920
2024-12-11;62.635,80;4868346397975;64.835,28;4307131846932;59.481,30;5838643295953;63.450,21;1771345498833;99.823,67;1293908677101;58.457,39;4047688220006;63.795,04;287274819563
2024-12-12;62.533,96;4863793199878;64.729,67;4300758674985;59.406,81;5828416927551;63.355,74;1769302946216;99.665,49;1292226075175;58.350,67;4040493012979;63.679,28;286607525163
2024-12-13;62.189,58;4838469916920;64.401,55;4279207369968;59.070,85;5794265784247;63.005,21;1760822919589;99.124,29;1286045815234;58.057,15;4016321797786;63.352,05;285600763758
2024-12-14;62.189,58;4838469916920;64.401,55;4279207369968;59.070,85;5794265784247;63.005,21;1760822919589;99.124,29;1286045815234;58.057,15;4016321797786;63.352,05;285600763758
2024-12-15;62.189,58;4838469916920;64.401,55;4279207369968;59.070,85;5794265784247;63.005,21;1760822919589;99.124,29;1286045815234;58.057,15;4016321797786;63.352,05;285600763758
2024-12-16;61.881,18;4809421263992;64.091,29;4255710092286;58.779,85;5763548395279;62.660,97;1749874865972;98.628,67;1282384516275;57.770,54;3992392209835;63.057,29;286061293485
2024-12-17;61.690,16;4796122800538;63.896,65;4241899386169;58.620,15;5747438532220;62.479,30;1746591795529;98.331,74;1279331942964;57.597,81;3981279030698;62.877,27;285510654460
2024-12-18;61.383,73;4775282436334;63.607,32;4223223829031;58.345,18;5719642331140;62.241,83;1742232874551;97.846,03;1274078657521;57.319,24;3964860583178;62.580,96;284842355088
2024-12-19;61.324,54;4768273877980;63.500,63;4212635836478;58.299,73;5707235905817;62.184,13;1740848757129;97.757,06;1272770465193;57.259,81;3961456416126;62.508,84;284878732909
2024-12-20;60.507,30;4701073083087;62.676,20;4153814051739;57.504,13;5621899567966;61.366,78;1717197064912;96.444,82;1255522947574;56.517,04;3909677484592;61.734,64;281320646139
2024-12-21;60.507,30;4701073083087;62.676,20;4153814051739;57.504,13;5621899567966;61.366,78;1717197064912;96.444,82;1255522947574;56.517,04;3909677484592;61.734,64;281320646139
2024-12-22;60.507,30;4701073083087;62.676,20;4153814051739;57.504,13;5621899567966;61.366,78;1717197064912;96.444,82;1255522947574;56.517,04;3909677484592;61.734,64;281320646139
2024-12-23;60.699,06;4713599955411;62.885,25;4163156070204;57.692,04;5636242473535;61.597,13;1722656963106;96.795,70;1260015691062;56.704,15;3920045004827;61.945,35;282300603365
2024-12-24;60.177,42;4668640105628;62.371,94;4125657103419;57.227,81;5588590440014;61.115,48;1708919886461;95.983,86;1248565216248;56.227,99;3887010511460;61.450,88;279705925576
2024-12-25;60.177,42;4668640105628;62.371,94;4125657103419;57.227,81;5588590440014;61.115,48;1708919886461;95.983,86;1248565216248;56.227,99;3887010511460;61.450,88;279705925576
2024-12-26;59.899,82;4643284464840;62.083,59;4100734203720;56.967,21;5559555358028;60.853,12;1701408305841;95.547,70;1242254736111;55.963,96;3869267714331;61.176,60;278536690523
2024-12-27;59.601,44;4617475170651;61.771,11;4078752394479;56.685,37;5528976373723;60.557,76;1692638462927;95.071,61;1235831511093;55.685,32;3851083893071;60.877,21;277037243859
2024-12-28;59.601,44;4617475170651;61.771,11;4078752394479;56.685,37;5528976373723;60.557,76;1692638462927;95.071,61;1235831511093;55.685,32;3851083893071;60.877,21;277037243859
2024-12-29;59.601,44;4617475170651;61.771,11;4078752394479;56.685,37;5528976373723;60.557,76;1692638462927;95.071,61;1235831511093;55.685,32;3851083893071;60.877,21;277037243859
2024-12-30;59.291,24;4589550084443;61.461,66;4055497933885;56.376,55;5495451632244;60.182,09;1681712231164;94.577,77;1229112862327;55.351,96;3828024605343;60.534,10;275575820575
2024-12-31;59.781,38;4625752283546;61.973,40;4086758657345;56.851,75;5540456479629;60.665,82;1695130804829;95.366,88;1239035537646;55.806,19;3859412942696;61.031,02;277722667122

Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2025-01-01;59.781,38;4625752283546;61.973,40;4086758657345;56.851,75;5540456479629;60.665,82;1695130804829;95.366,88;1239035537646;55.806,19;3859412942696;61.031,02;277722667122
2025-01-02;59.736,34;4610625041607;61.932,43;4079059868705;56.810,34;5530546219241;60.618,78;1693269929788;95.292,29;1238762001450;55.769,94;3849607110663;60.983,78;278049688595
2025-01-03;59.932,40;4624069050989;62.131,00;4090394561798;56.992,00;5545074208578;60.817,99;1698573529296;95.612,35;1242635940877;55.965,12;3862930079140;61.191,86;278779111667
2025-01-04;59.932,40;4624069050989;62.131,00;4090394561798;56.992,00;5545074208578;60.817,99;1698573529296;95.612,35;1242635940877;55.965,12;3862930079140;61.191,86;278779111667
2025-01-05;59.932,40;4624069050989;62.131,00;4090394561798;56.992,00;5545074208578;60.817,99;1698573529296;95.612,35;1242635940877;55.965,12;3862930079140;61.191,86;278779111667
2025-01-06;59.874,38;4617775344633;62.109,55;4086073471874;57.003,80;5542873972956;60.853,97;1699014888548;95.533,95;1241565928994;55.933,38;3860757380978;61.179,93;278454783821
2025-01-07;59.671,08;4599493080259;61.885,96;4065837838699;56.801,86;5519829441598;60.655,59;1693489902222;95.222,14;1236991034410;55.745,31;3848145331387;60.983,82;277780460359
2025-01-08;59.188,08;4558237314566;61.402,56;4032366026388;56.330,31;5469707204069;60.161,24;1678720933008;94.450,36;1225455585617;55.303,94;3816672843481;60.497,26;275518593178
2025-01-09;58.782,89;4524540209408;61.011,52;4004407878726;55.967,80;5429151045089;59.758,51;1666997792925;93.817,45;1217284702770;54.935,82;3789997603074;60.093,67;273284486255
2025-01-10;58.872,61;4526734390608;61.092,03;4007129597013;56.049,34;5429729761607;59.830,68;1668333177095;93.953,12;1218763882614;55.011,36;3787250215617;60.187,72;273316736699
2025-01-11;58.872,61;4526734390608;61.092,03;4007129597013;56.049,34;5429729761607;59.830,68;1668333177095;93.953,12;1218763882614;55.011,36;3787250215617;60.187,72;273316736699
2025-01-12;58.872,61;4526734390608;61.092,03;4007129597013;56.049,34;5429729761607;59.830,68;1668333177095;93.953,12;1218763882614;55.011,36;3787250215617;60.187,72;273316736699
2025-01-13;58.364,32;4476461230398;60.537,18;3961313397696;55.530,52;5377372698015;59.323,09;1654621930377;93.136,10;1208376954266;54.539,12;3755390416704;59.661,51;271072147092
2025-01-14;58.120,68;4454305761083;60.292,29;3943187700156;55.278,74;5348056942827;59.103,22;1649309805729;92.745,64;1201474199592;54.310,04;3739864580517;59.424,92;269970134615
2025-01-15;57.861,68;4418362956203;60.014,53;3919659859813;55.044,92;5317842278360;58.843,82;1642919675340;92.316,74;1202107232510;54.043,93;3717464844308;59.163,00;269589129095
2025-01-16;58.458,47;4463007450940;60.646,85;3964951481765;55.640,46;5375264991842;59.416,22;1662572867148;93.300,85;1217097152897;54.593,49;3759689624419;59.759,28;273352577967
2025-01-17;58.759,15;4482542029059;60.973,02;3982434611664;55.935,33;5403006992314;59.710,37;1672812480931;93.788,57;1224018542519;54.873,37;3781126079659;60.047,31;275528789933
2025-01-18;58.759,15;4482542029059;60.973,02;3982434611664;55.935,33;5403006992314;59.710,37;1672812480931;93.788,57;1224018542519;54.873,37;3781126079659;60.047,31;275528789933
2025-01-19;58.759,15;4482542029059;60.973,02;3982434611664;55.935,33;5403006992314;59.710,37;1672812480931;93.788,57;1224018542519;54.873,37;3781126079659;60.047,31;275528789933
2025-01-20;58.970,07;4493246289017;61.175,34;3992846054389;56.152,76;5421214889088;59.908,59;1676744678612;94.159,26;1228345632791;55.067,63;3793433950684;60.273,06;276430518491
2025-01-21;59.071,43;4497212241741;61.268,57;3997041931510;56.221,52;5424290654780;59.981,21;1677273500396;94.304,74;1230151996544;55.157,07;3797986044863;60.373,89;276504742822
2025-01-22;59.622,82;4534578540850;61.843,18;4019547830705;56.762,65;5472618870858;60.545,05;1691919350964;95.237,35;1240462151956;55.679,99;3833237154625;60.948,51;278618424764
2025-01-23;59.895,06;4546646391439;62.107,01;4029989876595;57.006,31;5490873257140;60.827,54;1699084717559;95.627,06;1244920634176;55.917,37;3848192754692;61.231,96;279598704462
2025-01-24;59.705,85;4518441486160;61.907,22;4007922829901;56.822,83;5459878793021;60.653,70;1691717690269;95.266,55;1237400631741;55.748,71;3834945611508;61.037,11;277833247993
2025-01-25;59.705,85;4518441486160;61.907,22;4007922829901;56.822,83;5459878793021;60.653,70;1691717690269;95.266,55;1237400631741;55.748,71;3834945611508;61.037,11;277833247993
2025-01-26;59.705,85;4518441486160;61.907,22;4007922829901;56.822,83;5459878793021;60.653,70;1691717690269;95.266,55;1237400631741;55.748,71;3834945611508;61.037,11;277833247993
2025-01-27;59.798,94;4531477945754;62.018,61;4013703852851;56.911,33;5466324642694;60.751,75;1694200755996;95.413,39;1240188165564;55.841,94;3839221149628;61.134,65;278608576281
2025-01-28;60.224,15;4592004944873;62.472,79;4046143537423;57.324,54;5508972112902;61.200,45;1706627666452;96.145,00;1251572148702;56.246,48;3867712656847;61.564,32;279984701013
2025-01-29;60.064,72;4585767294213;62.313,46;4030796301459;57.183,66;5496106393624;61.043,41;1701775370173;95.895,04;1248081562899;56.102,48;3858839028142;61.405,55;279321624622
2025-01-30;59.871,84;4571571140976;62.104,31;4017014805105;56.999,19;5477168861343;60.866,29;1697225422332;95.586,29;1244831130369;55.909,69;3845897675832;61.201,91;278108424470
2025-01-31;59.831,90;4571162097503;62.064,51;4014238174302;56.976,62;5474445006846;60.818,28;1695945970990;95.533,92;1244994208058;55.857,62;3842735508661;61.168,17;278127829388
2025-02-01;59.831,90;4571162097503;62.064,51;4014238174302;56.976,62;5474445006846;60.818,28;1695945970990;95.533,92;1244994208058;55.857,62;3842735508661;61.168,17;278127829388
2025-02-02;59.831,90;4571162097503;62.064,51;4014238174302;56.976,62;5474445006846;60.818,28;1695945970990;95.533,92;1244994208058;55.857,62;3842735508661;61.168,17;278127829388
2025-02-03;59.766,58;4554325614972;62.018,51;4006017057932;56.924,01;5464234289269;60.750,10;1693852242020;95.427,84;1246552948927;55.787,90;3831312971730;61.114,04;279164332052
2025-02-04;59.612,71;4538815036611;61.869,81;3997490691216;56.782,41;5448796558219;60.597,41;1689315267302;95.208,57;1243220065308;55.659,03;3821824560900;60.967,70;278598058286
2025-02-05;59.675,71;4542474553932;61.940,95;3995936731592;56.844,92;5453649222976;60.646,54;1689840278194;95.315,95;1244292582261;55.719,51;3824721146823;61.041,56;278963782826
2025-02-06;60.139,78;4571045879246;62.391,99;4019965036811;57.272,77;5491875938103;61.088,27;1701664564706;96.051,10;1253795864077;56.116,02;3851390469428;61.476,67;280790468530
2025-02-07;60.138,15;4629416487047;62.385,19;4021039797940;57.275,01;5494081913996;61.107,41;1702465524317;96.033,93;1255867663432;56.122,21;3851341921086;61.497,53;280935339314
2025-02-08;60.138,15;4629416487047;62.385,19;4021039797940;57.275,01;5494081913996;61.107,41;1702465524317;96.033,93;1255867663432;56.122,21;3851341921086;61.497,53;280935339314
2025-02-09;60.138,15;4629416487047;62.385,19;4021039797940;57.275,01;5494081913996;61.107,41;1702465524317;96.033,93;1255867663432;56.122,21;3851341921086;61.497,53;280935339314
2025-02-10;60.142,46;4637280934570;62.388,96;4020520521236;57.252,58;5491463426263;61.137,79;1703293036232;95.999,89;1255370348858;56.155,96;3852605527254;61.542,49;281128890628
2025-02-11;60.289,53;4657313966809;62.539,71;4044421573480;57.395,20;5523365156806;61.270,44;1707747343613;96.215,27;1259685018895;56.282,41;3861824463526;61.689,18;282638907473
2025-02-12;60.112,94;4647120088195;62.362,55;4041641405120;57.228,10;5516842875721;61.092,40;1704854232981;95.929,74;1258343187497;56.113,72;3851860569391;61.509,03;282248774844
2025-02-13;59.416,89;4598235707677;61.639,95;3998008681308;56.513,39;5449756123745;60.433,68;1688624636269;94.777,39;1244376554983;55.466,31;3808480931577;60.812,20;279542048519
2025-02-14;59.687,59;4626245643421;61.940,05;4024809839675;56.791,88;5484644165754;60.714,38;1699237188033;95.277,54;1250818043734;55.728,09;3823245714568;61.100,36;281544971727
2025-02-15;59.687,59;4626245643421;61.940,05;4024809839675;56.791,88;5484644165754;60.714,38;1699237188033;95.277,54;1250818043734;55.728,09;3823245714568;61.100,36;281544971727
2025-02-16;59.687,59;4626245643421;61.940,05;4024809839675;56.791,88;5484644165754;60.714,38;1699237188033;95.277,54;1250818043734;55.728,09;3823245714568;61.100,36;281544971727
2025-02-17;59.975,80;4631984276025;62.218,65;4037422470697;57.045,15;5497219896934;60.936,62;1705888772007;95.761,30;1263280513129;55.978,67;3835168346645;61.336,07;287090338306
2025-02-18;59.862,30;4604512344420;62.105,80;4029449745477;56.938,79;5480012898577;60.845,61;1705439549772;95.561,05;1261358148356;55.873,37;3828591198044;61.236,26;287057196874
2025-02-19;59.527,00;4567557134552;61.751,11;3999673227099;56.624,75;5443516381727;60.486,14;1695717499649;95.001,16;1251929126509;55.549,08;3806257137640;60.888,94;285519325410
2025-02-20;59.457,57;4560040306578;61.684,63;3994004224994;56.570,59;5435152428448;60.404,69;1692948227543;94.892,07;1250083606088;55.492,21;3801662326236;60.822,07;285221387901
2025-02-21;59.653,98;4575677210972;61.879,54;4004455075447;56.739,24;5447212273220;60.565,61;1696735992128;95.211,65;1252809356518;55.656,18;3809796861371;60.992,34;285979540009
2025-02-22;59.653,98;4575677210972;61.879,54;4004455075447;56.739,24;5447212273220;60.565,61;1696735992128;95.211,65;1252809356518;55.656,18;3809796861371;60.992,34;285979540009
2025-02-23;59.653,98;4575677210972;61.879,54;4004455075447;56.739,24;5447212273220;60.565,61;1696735992128;95.211,65;1252809356518;55.656,18;3809796861371;60.992,34;285979540009
2025-02-24;59.943,02;4593903928733;62.166,11;4021502836489;57.007,10;5467731842745;60.836,75;1702729077128;95.662,76;1257905513735;55.917,05;3826662534216;61.265,87;287152102827
2025-02-25;60.144,61;4608081084384;62.373,22;4033165249789;57.241,93;5488668586726;61.017,33;1706617927824;96.022,62;1260233159883;56.114,48;3840320185134;61.458,88;287639388984
2025-02-26;60.653,56;4645959919407;62.963,27;4070818057557;57.726,57;5532810140614;61.530,77;1719898754884;96.856,56;1270451267053;56.611,12;3873714863448;61.983,15;290219517795
2025-02-27;60.552,89;4636061443569;62.872,46;4060358278534;57.638,83;5520951834961;61.433,87;1716578970969;96.723,11;1268449253017;56.518,20;3866620129790;61.886,11;289721359671
2025-02-28;60.438,47;4619687849146;62.758,35;4052380350613;57.525,20;5508842705680;61.307,25;1712448435822;96.518,32;1265311747908;56.411,14;3858926002192;61.753,60;288861993871
2025-03-01;60.438,47;4619687849146;62.758,35;4052380350613;57.525,20;5508842705680;61.307,25;1712448435822;96.518,32;1265311747908;56.411,14;3858926002192;61.753,60;288861993871
2025-03-02;60.438,47;4619687849146;62.758,35;4052380350613;57.525,20;5508842705680;61.307,25;1712448435822;96.518,32;1265311747908;56.411,14;3858926002192;61.753,60;288861993871
2025-03-03;60.831,45;4643006899603;63.167,19;4076055208108;57.906,93;5540735804254;61.646,40;1723375819495;97.084,33;1274414454264;56.745,02;3873159962736;62.121,24;295285800287
2025-03-04;60.933,12;4650574119692;63.261,43;4084135501793;57.982,43;5548746309064;61.772,45;1727247696901;97.285,86;1276220960653;56.840,12;3879323344257;62.218,51;295772793047
2025-03-05;61.388,41;4687009213226;63.751,38;4114540478745;58.435,26;5594404163383;62.173,68;1739551321574;98.031,07;1285730222044;57.289,72;3909634898636;62.618,04;297716459750
2025-03-06;61.016,44;4661585611899;63.327,94;4088758835581;58.039,93;5558719201583;61.800,56;1729480470307;97.429,84;1277846661759;56.930,88;3885061445997;62.272,90;296282259887
2025-03-07;60.932,16;4656914601220;63.234,58;4085319335417;57.940,51;5549107445025;61.703,81;1726999063395;97.279,62;1275662100482;56.844,04;3879248086962;62.191,28;295913009065
2025-03-08;60.932,16;4656914601220;63.234,58;4085319335417;57.940,51;5549107445025;61.703,81;1726999063395;97.279,62;1275662100482;56.844,04;3879248086962;62.191,28;295913009065
2025-03-09;60.932,16;4656914601220;63.234,58;4085319335417;57.940,51;5549107445025;61.703,81;1726999063395;97.279,62;1275662100482;56.844,04;3879248086962;62.191,28;295913009065
2025-03-10;61.080,14;4684012206940;63.391,73;4103246786058;58.088,31;5572653786462;61.829,75;1732037008466;97.521,19;1279778768914;56.987,71;3889033128071;62.327,69;296960278667
2025-03-11;61.520,06;4717825197439;63.854,97;4143556650643;58.518,83;5625039821942;62.211,65;1744860498698;98.226,49;1291452150926;57.405,27;3919265195204;62.732,45;299727924406
2025-03-12;61.558,63;4717759354338;63.885,86;4158931141974;58.542,56;5636774945525;62.233,13;1748510533530;98.247,07;1295241778653;57.439,24;3926511430651;62.750,86;300523840736
2025-03-13;61.360,62;4734611118154;63.663,71;4154713234732;58.328,59;5635112230674;62.061,08;1746931838535;97.923,36;1294099398350;57.250,05;3917585079755;62.569,05;301129139755
2025-03-14;61.464,35;4767479838584;63.770,14;4183383173376;58.424,11;5664641295028;62.165,99;1753751142767;98.099,21;1302680555958;57.331,80;3922531907926;62.653,69;303058612072
2025-03-15;61.464,35;4767479838584;63.770,14;4183383173376;58.424,11;5664641295028;62.165,99;1753751142767;98.099,21;1302680555958;57.331,80;3922531907926;62.653,69;303058612072
2025-03-16;61.464,35;4767479838584;63.770,14;4183383173376;58.424,11;5664641295028;62.165,99;1753751142767;98.099,21;1302680555958;57.331,80;3922531907926;62.653,69;303058612072
2025-03-17;61.378,65;4789395171489;63.661,29;4189355290343;58.324,13;5673551927521;62.076,69;1755176013273;97.953,76;1305196962291;57.249,40;3917554773112;62.577,67;306337531218
2025-03-18;61.383,51;4812936293457;63.639,33;4202344548223;58.328,14;5692261041755;62.066,01;1757783377838;97.965,50;1309131533178;57.247,35;3922117157871;62.591,59;307592979860
2025-03-19;61.366,01;4824739576375;63.631,87;4212467017669;58.300,03;5716818510386;62.045,68;1759800905434;97.959,27;1311853214922;57.226,87;3923683001793;62.576,90;308739465828
2025-03-20;61.408,56;4837858549525;63.691,93;4220686149605;58.370,55;5732728523933;62.121,32;1761808301339;98.049,12;1313711306745;57.276,03;3927381370949;62.644,25;309400067766
2025-03-21;61.755,50;4873841037609;64.056,02;4251173976440;58.696,42;5777995359968;62.487,78;1773766895472;98.624,67;1323112597532;57.588,17;3951897035120;62.985,62;311236002222
2025-03-22;61.755,50;4873841037609;64.056,02;4251173976440;58.696,42;5777995359968;62.487,78;1773766895472;98.624,67;1323112597532;57.588,17;3951897035120;62.985,62;311236002222
2025-03-23;61.755,50;4873841037609;64.056,02;4251173976440;58.696,42;5777995359968;62.487,78;1773766895472;98.624,67;1323112597532;57.588,17;3951897035120;62.985,62;311236002222
