Valores Confirmados;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Fecha;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER;
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
14-06-2009;16998,49;1565261000913,00;17569,00;1080759629314,00;17588,53;1490976992497,00;17094,62;320637329912,00;16942,09;2262292762600,00;;;;
15-06-2009;17037,88;1569154036331,00;17601,56;1083254965135,00;17627,02;1494573626866,00;17120,14;318906640376,00;16971,11;2266946768928,00;;;;
16-06-2009;17008,54;1566715757202,00;17560,26;1080396614510,00;17586,28;1491106923501,00;17085,00;318616703064,00;16933,27;2261646355430,00;;;;
17-06-2009;16992,66;1564636253542,00;17552,03;1079679587653,00;17552,04;1487467778178,00;17046,01;318072922902,00;16909,74;2258372666267,00;;;;
18-06-2009;16934,89;1559991912693,00;17500,11;1076797089877,00;17502,74;1482928435668,00;16990,76;317010330308,00;16850,62;2251049611780,00;;;;
19-06-2009;16891,01;1556194264358,00;17466,64;1073260731351,00;17463,92;1479594346361,00;16959,82;316575920413,00;16820,77;2246344875910,00;;;;
20-06-2009;16891,01;1556194264358,00;17466,64;1073260731351,00;17463,92;1479594346361,00;16959,82;316575920413,00;16820,77;2246344875910,00;;;;
21-06-2009;16891,01;1556194264358,00;17466,64;1073260731351,00;17463,92;1479594346361,00;16959,82;316575920413,00;16820,77;2246344875910,00;;;;
22-06-2009;16912,20;1558269025941,00;17487,29;1074343448989,00;17490,02;1482564979163,00;16981,89;317112883515,00;16843,69;2250376986844,00;;;;
23-06-2009;16844,85;1553085843124,00;17403,84;1069941175338,00;17410,19;1476015810808,00;16911,94;316033385092,00;16772,69;2241024397442,00;;;;
24-06-2009;16814,19;1549886643801,00;17368,20;1067266556637,00;17380,95;1473423807662,00;16893,33;315522942181,00;16740,10;2236893393068,00;;;;
25-06-2009;16814,48;1550480025614,00;17382,71;1068499755664,00;17388,76;1474450913529,00;16898,18;315600651255,00;16753,16;2238814286920,00;;;;
26-06-2009;16848,63;1554022612384,00;17418,27;1072574909014,00;17430,83;1478825183732,00;16925,15;316264484888,00;16786,45;2244450252991,00;;;;
27-06-2009;16848,63;1554022612384,00;17418,27;1072574909014,00;17430,83;1478825183732,00;16925,15;316264484888,00;16786,45;2244450252991,00;;;;
28-06-2009;16848,63;1554022612384,00;17418,27;1072574909014,00;17430,83;1478825183732,00;16925,15;316264484888,00;16786,45;2244450252991,00;;;;
29-06-2009;16848,63;1554022612384,00;17418,27;1072574909014,00;17430,83;1478825183732,00;16925,15;316264484888,00;16786,45;2244450252991,00;;;;
30-06-2009;16883,01;1569261082652,00;17448,90;1083380904944,00;17452,68;1492453222739,00;16947,43;319005430739,00;16817,22;2248787746001,00;;;;
01-07-2009;16888,99;1568871676875,00;17448,88;1082823430106,00;17454,95;1493932285825,00;16948,03;318677806108,00;16823,30;2250411513886,00;;;;
02-07-2009;16926,23;1569678852461,00;17504,16;1086898922369,00;17498,21;1497564087630,00;16982,98;319296348189,00;16865,94;2274919950349,00;;;;
03-07-2009;16939,48;1569930418764,00;17496,14;1086173453715,00;17495,06;1496978355300,00;16983,56;319032063688,00;16862,17;2274086595591,00;;;;
04-07-2009;16939,48;1569930418764,00;17496,14;1086173453715,00;17495,06;1496978355300,00;16983,56;319032063688,00;16862,17;2274086595591,00;;;;
05-07-2009;16939,48;1569930418764,00;17496,14;1086173453715,00;17495,06;1496978355300,00;16983,56;319032063688,00;16862,17;2274086595591,00;;;;
06-07-2009;16950,67;1570707628055,00;17503,09;1086781581951,00;17504,62;1498100557675,00;16988,44;319090194564,00;16875,43;2276018409214,00;;;;
07-07-2009;16931,14;1568874385500,00;17497,70;1084882541012,00;17498,85;1496807133687,00;16979,91;318725064070,00;16870,03;2274146066595,00;;;;
08-07-2009;16934,14;1569502336556,00;17481,77;1083802249047,00;17501,30;1496837543676,00;16972,94;318631271857,00;16867,41;2265513116003,00;;;;
09-07-2009;16903,31;1566542420582,00;17456,36;1082228240027,00;17482,76;1495155602950,00;16954,57;318230835813,00;16849,65;2262951143765,00;;;;
10-07-2009;16910,46;1567091271033,00;17478,28;1083760343109,00;17496,67;1491721926267,00;16964,17;316766391072,00;16852,49;2263497964691,00;;;;
11-07-2009;16910,46;1567091271033,00;17478,28;1083760343109,00;17496,67;1491721926267,00;16964,17;316766391072,00;16852,49;2263497964691,00;;;;
12-07-2009;16910,46;1567091271033,00;17478,28;1083760343109,00;17496,67;1491721926267,00;16964,17;316766391072,00;16852,49;2263497964691,00;;;;
13-07-2009;16923,37;1563432972532,00;17490,82;1082852969215,00;17516,03;1493200939958,00;16967,45;316841109029,00;16868,58;2266075015089,00;;;;
14-07-2009;16946,35;1566199502432,00;17518,78;1085343239453,00;17541,55;1496635337093,00;16991,48;317473294961,00;16894,62;2269515397278,00;;;;
15-07-2009;17012,05;1572190155957,00;17577,87;1089724700970,00;17605,41;1502839120625,00;17039,12;317961477772,00;16948,59;2276096404475,00;;;;
16-07-2009;17012,05;1572190155957,00;17577,87;1089724700970,00;17605,41;1502839120625,00;17039,12;317961477772,00;16948,59;2276096404475,00;;;;
17-07-2009;17116,46;1582785314186,00;17681,55;1097113708728,00;17695,01;1511287674247,00;17115,59;319358667826,00;17035,35;2288958663646,00;;;;
18-07-2009;17116,46;1582785314186,00;17681,55;1097113708728,00;17695,01;1511287674247,00;17115,59;319358667826,00;17035,35;2288958663646,00;;;;
19-07-2009;17116,46;1582785314186,00;17681,55;1097113708728,00;17695,01;1511287674247,00;17115,59;319358667826,00;17035,35;2288958663646,00;;;;
20-07-2009;17137,78;1584432579060,00;17701,64;1098556567178,00;17712,60;1513139975032,00;17124,71;319421907672,00;17046,19;2291866160261,00;;;;
21-07-2009;17193,20;1588794749321,00;17759,23;1102088325430,00;17755,10;1516627660777,00;17165,32;320237308901,00;17089,34;2298266244097,00;;;;
22-07-2009;17198,50;1587429443722,00;17763,46;1101342054591,00;17760,47;1516982500539,00;17173,52;320355084089,00;17097,43;2298143019269,00;;;;
23-07-2009;17200,27;1586915672512,00;17771,28;1102186427554,00;17766,38;1517107940362,00;17177,00;320362804548,00;17103,86;2297757813314,00;;;;
24-07-2009;17244,51;1591069331041,00;17823,27;1105351193523,00;17808,93;1520250493757,00;17213,33;321177167800,00;17145,40;2303476104672,00;;;;
25-07-2009;17244,51;1591069331041,00;17823,27;1105351193523,00;17808,93;1520250493757,00;17213,33;321177167800,00;17145,40;2303476104672,00;;;;
26-07-2009;17244,51;1591069331041,00;17823,27;1105351193523,00;17808,93;1520250493757,00;17213,33;321177167800,00;17145,40;2303476104672,00;;;;
27-07-2009;17261,68;1592356731653,00;17838,93;1106074896360,00;17827,18;1521421813712,00;17230,09;321566422740,00;17164,13;2305833867631,00;;;;
28-07-2009;17283,29;1594854976749,00;17856,46;1106389802491,00;17844,74;1522532892136,00;17244,55;322033459852,00;17175,69;2308009839522,00;;;;
29-07-2009;17290,10;1594688879656,00;17868,29;1106463751506,00;17851,68;1523453865884,00;17257,04;322368553448,00;17184,47;2310138483616,00;;;;
30-07-2009;17274,89;1593845343754,00;17856,52;1105320231479,00;17834,62;1521187368925,00;17237,21;322140865320,00;17167,63;2308528787240,00;;;;
31-07-2009;17307,63;1609421290402,00;17891,47;1115150405773,00;17860,86;1535257198435,00;17264,64;324790550809,00;17197,84;2312668297402,00;;;;
01-08-2009;17307,63;1609421290402,00;17891,47;1115150405773,00;17860,86;1535257198435,00;17264,64;324790550809,00;17197,84;2312668297402,00;;;;
02-08-2009;17307,63;1609421290402,00;17891,47;1115150405773,00;17860,86;1535257198435,00;17264,64;324790550809,00;17197,84;2312668297402,00;;;;
03-08-2009;17346,60;1612623792112,00;17922,69;1116184934714,00;17890,26;1537184862585,00;17284,98;324601000815,00;17217,65;2313994489968,00;;;;
04-08-2009;17396,85;1617209174063,00;17979,11;1118754947447,00;17944,58;1541405934387,00;17327,05;324951474326,00;17264,89;2340147282477,00;;;;
05-08-2009;17426,00;1617585730596,00;18007,35;1118770225483,00;17983,81;1544532146864,00;17358,14;325608897344,00;17294,29;2343722562871,00;;;;
06-08-2009;17420,60;1616879040262,00;18006,82;1117967227295,00;17972,24;1542602284916,00;17355,51;325571352505,00;17289,29;2341810887238,00;;;;
07-08-2009;17406,04;1614823427044,00;17994,64;1116805313524,00;17949,33;1540039056940,00;17340,95;325038869815,00;17274,84;2332398390659,00;;;;
08-08-2009;17406,04;1614823427044,00;17994,64;1116805313524,00;17949,33;1540039056940,00;17340,95;325038869815,00;17274,84;2332398390659,00;;;;
09-08-2009;17406,04;1614823427044,00;17994,64;1116805313524,00;17949,33;1540039056940,00;17340,95;325038869815,00;17274,84;2332398390659,00;;;;
10-08-2009;17406,65;1613222443264,00;18008,59;1115444285661,00;17948,16;1537540072127,00;17341,71;325234895649,00;17287,36;2329817213924,00;;;;
11-08-2009;17410,81;1612192775611,00;18001,78;1113324947577,00;17938,90;1535377059811,00;17341,58;325028530925,00;17277,19;2327197044429,00;;;;
12-08-2009;17388,06;1603848517736,00;17972,23;1108016172524,00;17921,10;1533636536287,00;17324,00;324619474147,00;17253,88;2323469463230,00;;;;
13-08-2009;17386,69;1603364713545,00;17981,56;1107843645112,00;17930,57;1528706967042,00;17325,71;323103682768,00;17261,11;2325287653220,00;;;;
14-08-2009;17417,99;1605968803189,00;18024,40;1110490836609,00;17963,99;1530746359853,00;17355,82;323749372835,00;17294,92;2331071238282,00;;;;
15-08-2009;17417,99;1605968803189,00;18024,40;1110490836609,00;17963,99;1530746359853,00;17355,82;323749372835,00;17294,92;2331071238282,00;;;;
16-08-2009;17417,99;1605968803189,00;18024,40;1110490836609,00;17963,99;1530746359853,00;17355,82;323749372835,00;17294,92;2331071238282,00;;;;
17-08-2009;17388,59;1603346442314,00;17993,66;1107722977078,00;17929,33;1527510567623,00;17336,21;322955921433,00;17264,90;2328228147058,00;;;;
18-08-2009;17321,98;1596353387916,00;17927,24;1103202260573,00;17856,92;1521177205103,00;17282,90;322222873508,00;17203,25;2319985441472,00;;;;
19-08-2009;17327,07;1597356910191,00;17936,79;1104017786595,00;17862,94;1521802057760,00;17289,88;322669810245,00;17213,13;2321296952637,00;;;;
20-08-2009;17322,60;1596835936995,00;17925,36;1102775009028,00;17866,49;1521253639687,00;17278,60;322622428544,00;17206,96;2320399861188,00;;;;
21-08-2009;17342,70;1597847233990,00;17941,31;1104102981738,00;17883,93;1522675438096,00;17289,22;322779746045,00;17225,54;2323473804099,00;;;;
22-08-2009;17342,70;1597847233990,00;17941,31;1104102981738,00;17883,93;1522675438096,00;17289,22;322779746045,00;17225,54;2323473804099,00;;;;
23-08-2009;17342,70;1597847233990,00;17941,31;1104102981738,00;17883,93;1522675438096,00;17289,22;322779746045,00;17225,54;2323473804099,00;;;;
24-08-2009;17375,89;1601243052069,00;17974,80;1105649504855,00;17909,99;1525632583981,00;17305,45;323075214088,00;17250,93;2326358818000,00;;;;
25-08-2009;17400,46;1603788105811,00;17995,59;1106691288907,00;17933,12;1528001603814,00;17322,04;323526031089,00;17266,65;2328585691942,00;;;;
26-08-2009;17404,48;1603771668587,00;18000,94;1105895080720,00;17938,79;1528101415937,00;17332,38;323729161121,00;17271,45;2329701644026,00;;;;
27-08-2009;17401,81;1603808970366,00;18001,85;1105570158538,00;17930,87;1527064205268,00;17330,80;323620047446,00;17266,24;2328611552111,00;;;;
28-08-2009;17404,28;1603570668844,00;17994,33;1104692642436,00;17931,36;1527385330891,00;17325,98;323542689644,00;17269,54;2328907664182,00;;;;
29-08-2009;17404,28;1603570668844,00;17994,33;1104692642436,00;17931,36;1527385330891,00;17325,98;323542689644,00;17269,54;2328907664182,00;;;;
30-08-2009;17404,28;1603570668844,00;17994,33;1104692642436,00;17931,36;1527385330891,00;17325,98;323542689644,00;17269,54;2328907664182,00;;;;
31-08-2009;17413,64;1620096801715,00;18017,77;1113993223032,00;17939,38;1540362330182,00;17333,17;326226044859,00;17277,11;2331350449279,00;;;;
01-09-2009;17392,00;1617598274162,00;17988,79;1111059351267,00;17910,34;1537072878243,00;17309,04;325198655543,00;17250,53;2325626110451,00;;;;
02-09-2009;17363,92;1614279437153,00;17960,64;1107392365316,00;17881,55;1534235105208,00;17284,45;324822053577,00;17223,10;2342742899301,00;;;;
03-09-2009;17361,69;1612157429489,00;17961,52;1106036174123,00;17882,67;1532518160042,00;17282,85;324757906861,00;17222,49;2342107883569,00;;;;
04-09-2009;17398,39;1616233680193,00;18000,59;1108725556109,00;17919,27;1535108729874,00;17315,49;325361148437,00;17254,92;2338477855556,00;;;;
05-09-2009;17398,39;1616233680193,00;18000,59;1108725556109,00;17919,27;1535108729874,00;17315,49;325361148437,00;17254,92;2338477855556,00;;;;
06-09-2009;17398,39;1616233680193,00;18000,59;1108725556109,00;17919,27;1535108729874,00;17315,49;325361148437,00;17254,92;2338477855556,00;;;;
07-09-2009;17457,87;1620491345588,00;18056,55;1112592068006,00;17978,64;1540656640337,00;17360,66;325466736654,00;17314,02;2344781947559,00;;;;
08-09-2009;17477,29;1622379957993,00;18067,96;1113129280231,00;18003,11;1543124668615,00;17374,55;325421429229,00;17332,05;2347530317344,00;;;;
09-09-2009;17518,79;1623910654596,00;18116,49;1115121235903,00;18049,57;1542226212222,00;17410,42;326143998482,00;17368,08;2352070909642,00;;;;
10-09-2009;17548,33;1626219205150,00;18148,99;1114417480524,00;18076,74;1543059529033,00;17439,07;324637364871,00;17393,04;2354849762457,00;;;;
11-09-2009;17585,80;1623574881833,00;18182,69;1114836993825,00;18112,75;1546754096130,00;17467,05;325166692728,00;17425,55;2358859395549,00;;;;
12-09-2009;17585,80;1623574881833,00;18182,69;1114836993825,00;18112,75;1546754096130,00;17467,05;325166692728,00;17425,55;2358859395549,00;;;;
13-09-2009;17585,80;1623574881833,00;18182,69;1114836993825,00;18112,75;1546754096130,00;17467,05;325166692728,00;17425,55;2358859395549,00;;;;
14-09-2009;17614,88;1626267033013,00;18196,20;1115688950852,00;18145,33;1549726458910,00;17489,27;325658104949,00;17454,15;2363956894110,00;;;;
15-09-2009;17635,93;1626845848676,00;18205,79;1116732374397,00;18164,02;1551538036446,00;17493,01;325176156667,00;17469,96;2365799763554,00;;;;
16-09-2009;17668,94;1630824862880,00;18221,40;1116597084175,00;18193,53;1554044106085,00;17520,10;325963648804,00;17503,28;2369510280601,00;;;;
17-09-2009;17724,59;1636217942167,00;18259,80;1118131179593,00;18236,23;1557166528502,00;17549,20;326651434015,00;17548,57;2375405919809,00;;;;
18-09-2009;17724,59;1636217942167,00;18259,80;1118131179593,00;18236,23;1557166528502,00;17549,20;326651434015,00;17548,57;2375405919809,00;;;;
19-09-2009;17724,59;1636217942167,00;18259,80;1118131179593,00;18236,23;1557166528502,00;17549,20;326651434015,00;17548,57;2375405919809,00;;;;
20-09-2009;17724,59;1636217942167,00;18259,80;1118131179593,00;18236,23;1557166528502,00;17549,20;326651434015,00;17548,57;2375405919809,00;;;;
21-09-2009;17758,18;1639344657706,00;18289,19;1120285664662,00;18268,42;1560292761222,00;17579,53;327098447341,00;17578,52;2380299886059,00;;;;
22-09-2009;17744,95;1638303563590,00;18275,12;1118911401365,00;18252,61;1558913830821,00;17565,95;326881060359,00;17568,26;2378169712615,00;;;;
23-09-2009;17788,84;1641091898123,00;18331,86;1121213782014,00;18277,34;1560251256261,00;17585,05;327389868663,00;17599,65;2383275747527,00;;;;
24-09-2009;17807,18;1642541590924,00;18349,15;1123432545764,00;18292,10;1561028558360,00;17596,89;327464784213,00;17611,52;2384467490794,00;;;;
25-09-2009;17778,89;1640201403741,00;18318,18;1121191889178,00;18252,12;1558120692110,00;17575,39;327189899333,00;17581,84;2381687097055,00;;;;
26-09-2009;17778,89;1640201403741,00;18318,18;1121191889178,00;18252,12;1558120692110,00;17575,39;327189899333,00;17581,84;2381687097055,00;;;;
27-09-2009;17778,89;1640201403741,00;18318,18;1121191889178,00;18252,12;1558120692110,00;17575,39;327189899333,00;17581,84;2381687097055,00;;;;
28-09-2009;17775,66;1639858323036,00;18318,37;1121522371731,00;18248,65;1558047006484,00;17578,91;327269569097,00;17584,17;2382301173209,00;;;;
29-09-2009;17798,11;1641312156292,00;18335,66;1122135820521,00;18269,99;1559596305839,00;17598,45;327700325687,00;17613,22;2386981889316,00;;;;
30-09-2009;17813,71;1658552096789,00;18354,73;1131988685724,00;18301,12;1577880863066,00;17614,26;330800006536,00;17634,43;2389906164085,00;;;;
01-10-2009;17838,89;1659961253000,00;18386,61;1133707405132,00;18326,64;1578485933831,00;17635,64;330874957841,00;17657,04;2391024223935,00;;;;
02-10-2009;17809,70;1653780934916,00;18376,33;1131274618339,00;18309,57;1576757422030,00;17623,21;330766918320,00;17632,96;2411988745092,00;;;;
03-10-2009;17809,70;1653780934916,00;18376,33;1131274618339,00;18309,57;1576757422030,00;17623,21;330766918320,00;17632,96;2411988745092,00;;;;
04-10-2009;17809,70;1653780934916,00;18376,33;1131274618339,00;18309,57;1576757422030,00;17623,21;330766918320,00;17632,96;2411988745092,00;;;;
05-10-2009;17795,76;1652161301218,00;18353,51;1129021948561,00;18297,55;1573968905043,00;17621,09;330667795957,00;17621,55;2407326631746,00;;;;
06-10-2009;17836,62;1655348107852,00;18388,93;1130085300265,00;18334,52;1576145822094,00;17650,07;330470377937,00;17659,52;2411585984470,00;;;;
07-10-2009;17900,38;1659598128390,00;18435,48;1132194975595,00;18400,58;1580795018763,00;17704,76;331460419299,00;17717,02;2419057108277,00;;;;
08-10-2009;17931,37;1661717514830,00;18468,31;1132414498358,00;18431,52;1578838572822,00;17733,07;332020903249,00;17747,35;2422720391979,00;;;;
09-10-2009;17977,64;1664921151204,00;18522,99;1134496223270,00;18482,07;1581938040483,00;17761,77;330442806304,00;17787,67;2419163903124,00;;;;
10-10-2009;17977,64;1664921151204,00;18522,99;1134496223270,00;18482,07;1581938040483,00;17761,77;330442806304,00;17787,67;2419163903124,00;;;;
11-10-2009;17977,64;1664921151204,00;18522,99;1134496223270,00;18482,07;1581938040483,00;17761,77;330442806304,00;17787,67;2419163903124,00;;;;
12-10-2009;17977,64;1664921151204,00;18522,99;1134496223270,00;18482,07;1581938040483,00;17761,77;330442806304,00;17787,67;2419163903124,00;;;;
13-10-2009;18028,08;1663350839297,00;18581,31;1134498398667,00;18529,37;1583074728618,00;17809,24;331235400568,00;17838,76;2424167968276,00;;;;
14-10-2009;18048,73;1665055072531,00;18591,10;1133560719146,00;18556,55;1585549092841,00;17825,81;331528206578,00;17854,65;2426118310095,00;;;;
15-10-2009;18108,69;1670183580171,00;18640,44;1135028080645,00;18618,16;1589140071535,00;17861,33;331614641873,00;17907,24;2432448075074,00;;;;
16-10-2009;18100,39;1669251604834,00;18634,84;1134335265793,00;18606,66;1588422672130,00;17855,17;331594039110,00;17900,36;2431443174161,00;;;;
17-10-2009;18100,39;1669251604834,00;18634,84;1134335265793,00;18606,66;1588422672130,00;17855,17;331594039110,00;17900,36;2431443174161,00;;;;
18-10-2009;18100,39;1669251604834,00;18634,84;1134335265793,00;18606,66;1588422672130,00;17855,17;331594039110,00;17900,36;2431443174161,00;;;;
19-10-2009;18079,09;1668526425709,00;18618,19;1132401426014,00;18576,05;1586865138854,00;17837,41;331676890934,00;17876,15;2430915688306,00;;;;
20-10-2009;18114,90;1672290096883,00;18648,90;1133975667316,00;18605,00;1588488065645,00;17855,34;332114728641,00;17911,04;2435593480468,00;;;;
21-10-2009;18093,76;1669772841414,00;18631,06;1132644233194,00;18572,18;1585502436257,00;17836,96;331711743827,00;17882,22;2430275984337,00;;;;
22-10-2009;18095,09;1669930587567,00;18629,21;1131402505142,00;18579,63;1584941272893,00;17832,91;331595304725,00;17882,60;2430387688324,00;;;;
23-10-2009;18068,98;1667002548427,00;18603,84;1128965322963,00;18550,54;1582556903727,00;17806,82;331058215412,00;17859,21;2427438580061,00;;;;
24-10-2009;18068,98;1667002548427,00;18603,84;1128965322963,00;18550,54;1582556903727,00;17806,82;331058215412,00;17859,21;2427438580061,00;;;;
25-10-2009;18068,98;1667002548427,00;18603,84;1128965322963,00;18550,54;1582556903727,00;17806,82;331058215412,00;17859,21;2427438580061,00;;;;
26-10-2009;18083,56;1667974060888,00;18604,22;1128142982100,00;18556,11;1582620077396,00;17807,82;331207419053,00;17857,77;2427019372061,00;;;;
27-10-2009;18055,70;1665433965972,00;18572,29;1125428312257,00;18519,46;1579436587696,00;17784,13;330974382901,00;17830,38;2423056117560,00;;;;
28-10-2009;17997,37;1660074122079,00;18519,01;1121263444831,00;18467,36;1574792757649,00;17737,48;330071307237,00;17774,92;2415620192578,00;;;;
29-10-2009;17885,33;1647206243992,00;18395,94;1113461274211,00;18359,53;1565506054000,00;17663,57;328701506510,00;17674,11;2401827648203,00;;;;
30-10-2009;17870,51;1665496484128,00;18401,31;1121421164574,00;18361,04;1584231665161,00;17655,80;331417636711,00;17669,57;2401962500884,00;;;;
31-10-2009;17870,51;1665496484128,00;18401,31;1121421164574,00;18361,04;1584231665161,00;17655,80;331417636711,00;17669,57;2401962500884,00;;;;
01-11-2009;17870,51;1665496484128,00;18401,31;1121421164574,00;18361,04;1584231665161,00;17655,80;331417636711,00;17669,57;2401962500884,00;;;;
02-11-2009;17849,98;1662717654687,00;18365,43;1118602879226,00;18322,16;1579852180510,00;17636,57;330589547927,00;17639,76;2395848034991,00;;;;
03-11-2009;17813,78;1658400933580,00;18331,43;1115776323552,00;18287,41;1575065869504,00;17598,61;329823316013,00;17610,81;2415192582766,00;;;;
04-11-2009;17781,60;1654035493703,00;18301,39;1113749440589,00;18265,56;1572733477866,00;17576,91;329444540188,00;17589,30;2410970605569,00;;;;
05-11-2009;17830,67;1658528879271,00;18345,53;1113220791289,00;18334,41;1577842588035,00;17619,24;329794599384,00;17632,44;2417835418787,00;;;;
06-11-2009;17857,98;1661008152016,00;18386,59;1115972108905,00;18366,09;1581166110483,00;17638,80;329882579349,00;17657,73;2411267543474,00;;;;
07-11-2009;17857,98;1661008152016,00;18386,59;1115972108905,00;18366,09;1581166110483,00;17638,80;329882579349,00;17657,73;2411267543474,00;;;;
08-11-2009;17857,98;1661008152016,00;18386,59;1115972108905,00;18366,09;1581166110483,00;17638,80;329882579349,00;17657,73;2411267543474,00;;;;
09-11-2009;17892,00;1662541995081,00;18417,05;1118426516145,00;18416,15;1583299707153,00;17683,93;330782999510,00;17699,92;2412806163255,00;;;;
10-11-2009;17933,46;1665733152570,00;18477,60;1121868523975,00;18473,87;1587578483586,00;17724,22;331546088268,00;17758,38;2420855977963,00;;;;
11-11-2009;17922,51;1663754281203,00;18455,45;1119719839188,00;18448,94;1585167778649,00;17709,02;331341598502,00;17741,80;2417845695557,00;;;;
12-11-2009;17909,04;1656779677392,00;18440,76;1117473934364,00;18440,76;1584778576334,00;17697,16;331140754142,00;17731,50;2416506681165,00;;;;
13-11-2009;17881,33;1654374557703,00;18399,40;1114864528108,00;18391,07;1576394425100,00;17662,82;328853196866,00;17696,73;2412333295206,00;;;;
14-11-2009;17881,33;1654374557703,00;18399,40;1114864528108,00;18391,07;1576394425100,00;17662,82;328853196866,00;17696,73;2412333295206,00;;;;
15-11-2009;17881,33;1654374557703,00;18399,40;1114864528108,00;18391,07;1576394425100,00;17662,82;328853196866,00;17696,73;2412333295206,00;;;;
16-11-2009;17839,59;1650655099829,00;18350,03;1112151362293,00;18367,50;1574192698200,00;17630,72;327752242276,00;17665,30;2408321300886,00;;;;
17-11-2009;17847,43;1651589995916,00;18348,57;1112107994294,00;18370,04;1572803750758,00;17619,31;327915136689,00;17675,48;2409535835769,00;;;;
18-11-2009;17805,92;1648106115957,00;18291,67;1108924990044,00;18315,76;1568574915934,00;17582,77;327357807191,00;17628,89;2402687919713,00;;;;
19-11-2009;17767,32;1644760544857,00;18254,81;1107133167765,00;18291,01;1566165562259,00;17554,23;327001251186,00;17597,44;2400745207466,00;;;;
20-11-2009;17767,78;1645091551067,00;18255,85;1107076475502,00;18290,59;1566029543438,00;17564,26;327281971440,00;17593,55;2400104573801,00;;;;
21-11-2009;17767,78;1645091551067,00;18255,85;1107076475502,00;18290,59;1566029543438,00;17564,26;327281971440,00;17593,55;2400104573801,00;;;;
22-11-2009;17767,78;1645091551067,00;18255,85;1107076475502,00;18290,59;1566029543438,00;17564,26;327281971440,00;17593,55;2400104573801,00;;;;
23-11-2009;17771,34;1645137937795,00;18283,49;1108885831597,00;18305,79;1567290384479,00;17574,11;327315901871,00;17603,04;2401069024802,00;;;;
24-11-2009;17783,94;1647008970778,00;18282,20;1108633169710,00;18316,28;1568529643184,00;17572,13;327421111833,00;17613,18;2402624669027,00;;;;
25-11-2009;17751,13;1644595524222,00;18236,26;1106095943727,00;18274,39;1564687533813,00;17540,69;326979747149,00;17579,12;2398784317221,00;;;;
26-11-2009;17780,89;1647656382222,00;18268,40;1108355824097,00;18305,64;1568332157573,00;17554,47;327366249061,00;17603,87;2401886949551,00;;;;
27-11-2009;17743,07;1643208058563,00;18225,35;1106056121577,00;18248,99;1563416199130,00;17521,23;326929872559,00;17566,93;2397643095795,00;;;;
28-11-2009;17743,07;1643208058563,00;18225,35;1106056121577,00;18248,99;1563416199130,00;17521,23;326929872559,00;17566,93;2397643095795,00;;;;
29-11-2009;17743,07;1643208058563,00;18225,35;1106056121577,00;18248,99;1563416199130,00;17521,23;326929872559,00;17566,93;2397643095795,00;;;;
30-11-2009;17662,01;1653248915265,00;18171,25;1111904784849,00;18206,91;1575601657339,00;17492,23;329176800779,00;17509,27;2390719563878,00;;;;
01-12-2009;17682,37;1654428654578,00;18191,45;1113387692941,00;18225,35;1576261418933,00;17505,24;328917438773,00;17531,36;2391851233996,00;;;;
02-12-2009;17755,02;1660206465846,00;18261,15;1118625130613,00;18307,17;1584001395729,00;17562,72;329900813040,00;17594,44;2423416744500,00;;;;
03-12-2009;17804,44;1667397072536,00;18311,14;1126229194832,00;18355,18;1589917151466,00;17618,79;330557034058,00;17634,85;2430303053629,00;;;;
04-12-2009;17827,80;1669545198864,00;18336,65;1128558288489,00;18394,00;1594578329500,00;17630,26;330701153368,00;17656,87;2425753644214,00;;;;
05-12-2009;17827,80;1669545198864,00;18336,65;1128558288489,00;18394,00;1594578329500,00;17630,26;330701153368,00;17656,87;2425753644214,00;;;;
06-12-2009;17827,80;1669545198864,00;18336,65;1128558288489,00;18394,00;1594578329500,00;17630,26;330701153368,00;17656,87;2425753644214,00;;;;
07-12-2009;17817,05;1668797596932,00;18336,82;1128999027590,00;18354,27;1590060925678,00;17618,75;330437615736,00;17643,83;2420781307481,00;;;;
08-12-2009;17817,05;1668797596932,00;18336,82;1128999027590,00;18354,27;1590060925678,00;17618,75;330437615736,00;17643,83;2420781307481,00;;;;
09-12-2009;17780,80;1664562702608,00;18295,72;1125632537216,00;18338,53;1588872880300,00;17578,94;329570346284,00;17618,23;2416542894180,00;;;;
10-12-2009;17733,97;1658993562456,00;18251,38;1122296723440,00;18272,05;1581344629125,00;17540,10;328835503211,00;17572,67;2409047157551,00;;;;
11-12-2009;17713,77;1656847703412,00;18220,37;1119034692905,00;18243,18;1573796058989,00;17514,98;326499239612,00;17544,71;2404860248191,00;;;;
12-12-2009;17713,77;1656847703412,00;18220,37;1119034692905,00;18243,18;1573796058989,00;17514,98;326499239612,00;17544,71;2404860248191,00;;;;
13-12-2009;17713,77;1656847703412,00;18220,37;1119034692905,00;18243,18;1573796058989,00;17514,98;326499239612,00;17544,71;2404860248191,00;;;;
